Category,Subject,Ability Requirement,Detailed Instruction,Product Line,Product,Level,Training Material,Training Document Name,Link,Notes
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with Electric Plug,BESS,ST2752-UX-UD,L1,DS_20210727_ST2752UX_Electric Plug_Phoenix Contact_V10_EN,DS_20210727_ST2752UX_Electric Plug_Phoenix Contact_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210727%5FST2752UX%5FElectric%20Plug%5FPhoenix%20Contact%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with EBM Firely Exhaust Fan,BESS,ST2752-UX-UD,L1,DS_20210820_ST2752UX-US_Firely Exhaust Fan_EBM_V10_EN,DS_20210820_ST2752UX-US_Firely Exhaust Fan_EBM_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210820%5FST2752UX%2DUS%5FFirely%20Exhaust%20Fan%5FEBM%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with Upright Sprinkler,BESS,ST2752-UX-UD,L1,DS_20210820_ST2752UX-US_Upright Sprinkler_Viking_V10_EN,DS_20210820_ST2752UX-US_Upright Sprinkler_Viking_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210820%5FST2752UX%2DUS%5FUpright%20Sprinkler%5FViking%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with horizontal sidewall sprinkler,BESS,ST2752-UX-UD,L1,DS_20210820_ST2752UX-US_Horizontal Sidewall Sprinkler_Viking_V10_EN,DS_20210820_ST2752UX-US_Horizontal Sidewall Sprinkler_Viking_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210820%5FST2752UX%2DUS%5FHorizontal%20Sidewall%20Sprinkler%5FViking%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with fixed gas detector,BESS,ST2752-UX-UD,L1,DS_20210820_ST2752UX-US_Fixed Gas Detector_Honeywell_V10_EN,DS_20210820_ST2752UX-US_Fixed Gas Detector_Honeywell_V10_EN,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FDS%5F20210820%5FST2752UX%2DUS%5FFixed%20Gas%20Detector%5FHoneywell%5FV10%5FEN%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with DCDC,BESS,ST2752-UX-UD,L1,SD175HV User Manual,SD175HV User Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FSD175HV%20User%20Manual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with LC Instruction,BESS,ST2752-UX-UD,L1,ESS Commissioning Training-LC introduction,ESS Commissioning Training-LC introduction,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FESS%20Commissioning%20Training%2DLC%20introduction%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with BMS Training,BESS,ST2752-UX-UD,L1,ESS Commissioning Training-System BMS Introduction,ESS Commissioning Training-System BMS Introduction,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FESS%20Commissioning%20Training%2DSystem%20BMS%20Introduction%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with rack BMS introduction,BESS,ST2752-UX-UD,L1,ESS Commissioning Training-RACK BMS Introduction,ESS Commissioning Training-RACK BMS Introduction,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FESS%20Commissioning%20Training%2DRACK%20BMS%20Introduction%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Product Knowledge,Component Composition,"Master Product Component Composition, Location ",Familiar with PCS Operating model,BESS,ST2752-UX-UD,L1,PCS Operating Mode-202206,PCS Operating Mode-202206,https://sgusa3.sharepoint.com/:p:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B2A96A842-DA3F-4E14-AED6-5D52C52BBC1F%7D&file=PCS%20Operating%20Mode-202206.pptx&action=edit&mobileredirect=true,Customer
"Product Transportation, Installation and Delivery",Transportation,Master Product transporation,Familiar with trasportation,BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
"Product Transportation, Installation and Delivery",Delivery and handling,Master Product delivery and handling,Delivery and Handling,BESS,ST2752-UX-UD,L1,Manual (Delivery + Handling)_ST2752UX_US-SEN-Ver12-202108,Manual (Delivery + Handling)_ST2752UX_US-SEN-Ver12-202108,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FManual%20%28Delivery%20%2B%20Handling%29%5FST2752UX%5FUS%2DSEN%2DVer12%2D202108%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
"Product Transportation, Installation and Delivery",Holsting,Master Product holsting,"Holsting container
",BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
"Product Transportation, Installation and Delivery",Loading,Master Product loading,Loading container,BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
"Product Transportation, Installation and Delivery",Foundation,Master Product foundation,Foundation,BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Safety Operation,Operation Principle,Master operation principle,operation principle,BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Safety Operation,Tools and Dressing,Master PPE requirements,PPE requirements,BESS,ST2752-UX-UD,L1,ST2752_System_Manual,ST2752_System_Manual,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FST2752%5FSystem%5FManual%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Basic System Operation,"Log on LC, BSC, PCS software","Familiar with logging on LC, BSC, PCS software","Able to log on LC, BSC, PCS software independently",BESS,ST2752-UX-UD,L2,ST2752UD MOP L1 R01 - LC BSC PCS CMU Log on,ST2752UD MOP L1 R01 - LC BSC PCS CMU Log on,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7BAEFDDD5C-B3C5-411B-BA01-29639E72C3BA%7D&file=ST2752UD%20LC%2C%20BSC%2C%20PCS%2C%20CMU%20Log%20On%20Operation.docx&action=default&mobileredirect=true,Customer
Basic System Operation,Pack Voltages Testing,Familiar with battery pack voltages testing,"Able to check the pack voltages testing
",BESS,ST2752-UX-UD,L1,Battery Pack Voltages testing,ST2752UD MOP L1 R02 - Pack Voltages testing,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7BEEB8FEC5-1998-4706-8A28-E18DE3E448E4%7D&file=ST2752UD%20Voltage%20Testing%20Operation.docx&action=default&mobileredirect=true,FSE
Basic System Operation,Log on CMU software,Familiar with logging on CMU software,Able to log on CMU software independently ,BESS,ST2752-UX-UD,L2,CMU log on MOP,ST2752UD MOP L1 R01 - LC BSC PCS CMU Log on,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7BAEFDDD5C-B3C5-411B-BA01-29639E72C3BA%7D&file=ST2752UD%20LC%2C%20BSC%2C%20PCS%2C%20CMU%20Log%20On%20Operation.docx&action=default&mobileredirect=true,Customer
Basic System Operation,Download CMU record,Familiar with downloading CMU fault record,Able to download CMU fault record independently,BESS,ST2752-UX-UD,L2,CMUMonitor Instruction,CMUMonitor Instruction,https://sgusa3.sharepoint.com/:p:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B8D316364-CFF1-484E-9BC7-F944623F9C5E%7D&file=%E5%82%A8%E8%83%BD%E7%B3%BB%E7%BB%9FCMUMonitor%E4%BB%8B%E7%BB%8D.pptx&action=edit&mobileredirect=true,Customer
Basic System Operation,"CMU Data Log Download
",Familiar with downloading CMU data log,Able to download CMU data log,BESS,ST556-UD,L1,"CMU Data Log Download
","ST556 MOP L1 R01 - CMU Data Log Download
",https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7BBD999F9E-1652-494E-AD47-9AF9097DBE42%7D&file=ST556%20CMU%20Data%20Log%20Download%20MOP.docx&action=default&mobileredirect=true,FSE
"Basic System Operation
",PCS Process Log File Export Instructions,Familiar with PCS process log file export operation,"Able to export PCS process log file
",BESS,SC25XX,L1,PCS process log file export insturction,SC25XX MOP L1 R01 - PCS Process Log File Export Instructions,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7B7F6C99A2-0425-4BF9-A1BE-887E6CFFBB16%7D&file=PCS%20Process%20Log%20File%20Export%20Instructions.docx&action=default&mobileredirect=true,FSE
Basic System Operation,"Download LC, BSC, PCS record","Familiar with downloading LC, BSC, PCS running record",Able to download LC running record independently,BESS,ST2752-UX-UD,L2,"LC Introduction, Rack BMS Introduction, System BMS Introduction",BESS project LC Introduction,https://sgusa3.sharepoint.com/sites/AmericasTechnicalTraining/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1%2FESS%20Commissioning%20Training%2DLC%20introduction%2Epdf&viewid=24c98ba5%2Dda70%2D435e%2Dbc43%2D3a8991c8f891&parent=%2Fsites%2FAmericasTechnicalTraining%2FShared%20Documents%2F09%2E%20Service%20Training%2F01%2E%20BESS%20Training%20Library%2FST2752UX%5FUS%2FCustomer%2FLevel1,Customer
Basic System Operation,Power on and off,Familiar with power on and off,Able to power on and off independently,BESS,ST2752-UX-UD,L2,Power on and power off MOP,ST2752UD MOP L1 R01 - Power On and Off,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7B51A3B6DD-1B6F-43F8-9F94-08A9CC4E8B28%7D&file=ST2752UD%20BESS%20Power-on%20Power-off%20Operation.docx&action=default&mobileredirect=true,Customer
